t,x,y,hope,joy,satisfaction,fear
350,23.961916,11.179995,0.6975,0.0,0.0,0.17875
351,23.961916,11.179995,0.69375,0.0,0.0,0.1775
352,23.961916,11.179995,0.69125,0.0,0.0,0.1775
353,23.961916,10.920008,0.6875,0.0,0.0,0.17625
354,23.995264,10.531455,0.68375,0.0,0.0,0.175
355,24.028614,10.142903,0.68,0.0,0.0,0.175
356,24.073078,9.624834,0.6775,0.0,0.0,0.17375
357,24.117538,9.106979,0.67375,0.0,0.0,0.2875
358,24.161999,8.588909,0.67,0.0,0.0,0.28625
359,24.17999,8.071294,0.6675,0.0,0.0,0.325
360,24.115162,7.5582485,0.66375,0.0,0.0,0.32375
361,24.051838,7.1734433,0.66,0.0,0.0,0.3625
362,23.967407,6.66037,0.6575,0.0,0.0,0.36125
363,23.904081,6.275565,0.65375,0.0,0.0,0.4
364,23.820015,5.7624917,0.65,0.0,0.0,0.3975
365,23.820015,5.4200296,0.6475,0.0,0.0,0.39625
366,23.820015,5.4200296,0.64375,0.0,0.0,0.39375
367,23.820015,5.4200296,0.64125,0.0,0.0,0.3925
368,23.820015,5.160043,0.6375,0.0,0.0,0.39
369,23.347908,4.942126,0.635,0.0,0.0,0.38875
370,22.97037,4.8719587,0.63125,0.0,0.0,0.38625
371,22.321585,4.832739,0.62875,0.0,0.0,0.38375
372,22.062073,4.820006,0.625,0.0,0.0,0.3825
373,22.062073,4.820006,0.6225,0.0,0.0,0.38
374,22.423025,4.967644,0.61875,0.0,0.0,0.37875
375,22.78398,5.115282,0.61625,0.0,0.0,0.37625
376,23.299513,5.179987,0.6125,0.0,0.0,0.375
377,23.627747,5.1897736,0.61,0.0,0.0,0.3725
378,23.823242,5.5177555,0.60625,0.0,0.0,0.37125
379,23.859035,6.036496,0.60375,0.0,0.0,0.4375
380,23.885881,6.4255514,0.6,0.0,0.0,0.435
381,23.891834,6.8154864,0.5975,0.0,0.0,0.475
382,23.899773,7.3354,0.595,0.0,0.0,0.4725
383,23.905727,7.725335,0.59125,0.0,0.0,0.5125
384,23.913666,8.245248,0.58875,0.0,0.0,0.51
385,23.880089,8.764137,0.58625,0.0,0.0,0.55
386,23.846512,9.283026,0.5825,0.0,0.0,0.5475
387,23.820005,9.801914,0.58,0.0,0.0,0.545
388,23.820005,10.319057,0.5775,0.0,0.0,0.54125
389,23.793175,10.669683,0.57375,0.0,0.0,0.53875
390,23.566467,10.986999,0.57125,0.0,0.0,0.53625
391,23.287443,11.2569475,0.56875,0.0,0.0,0.53375
392,23.167759,11.604094,0.565,0.0,0.0,0.53125
393,23.14051,12.253437,0.5625,0.0,0.0,0.52875
394,23.113846,12.772726,0.56,0.0,0.0,0.52625
395,23.087349,13.292025,0.5575,0.0,0.0,0.52375
396,23.060852,13.811323,0.55375,0.0,0.0,0.52
397,22.73511,14.0257435,0.55125,0.0,0.0,0.5175
398,22.379498,14.193396,0.54875,0.0,0.0,0.515
399,21.91276,14.269136,0.54625,0.0,0.0,0.5125
400,21.524437,14.305046,0.54375,0.0,0.0,0.51
401,21.006672,14.352927,0.54125,0.0,0.0,0.5075
402,20.618347,14.388837,0.5375,0.0,0.0,0.505
403,20.100582,14.436718,0.535,0.0,0.0,0.5025
404,19.453377,14.496569,0.5325,0.0,0.0,0.5
405,19.170101,14.499782,0.53,0.0,0.0,0.4975
406,19.17009,14.326665,0.5275,0.0,0.0,0.495
407,19.165134,14.238704,0.525,0.0,0.0,0.4925
408,19.13079,14.141299,0.5225,0.0,0.0,0.49
409,18.953186,13.989261,0.52,0.0,0.0,0.4875
410,18.361385,13.979983,0.51625,0.0,0.0,0.485
411,17.866844,13.979983,0.51375,0.0,0.0,0.4825
412,17.55125,13.979983,0.51125,0.0,0.0,0.48
413,17.351927,13.979983,0.825,0.0,0.0,0.47875
414,17.178614,14.024937,0.82125,0.0,0.0,0.47625
415,17.132599,14.058723,0.81625,0.0,0.0,0.47375
416,17.132599,14.058723,0.8125,0.0,0.0,0.47125
417,17.132599,14.058723,0.80875,0.0,0.0,0.46875
418,17.359818,13.979899,0.805,0.0,0.0,0.46625
419,17.232094,13.998923,0.8,0.0,0.0,0.46375
420,17.001163,14.258225,0.79625,0.0,0.0,0.46125
421,16.763771,14.720846,0.7925,0.0,0.0,0.46
422,16.622913,15.084499,0.78875,0.0,0.0,0.4575
423,16.482056,15.448153,0.785,0.0,0.0,0.455
424,16.547382,15.8326235,0.78125,0.0,0.0,0.4525
425,16.71395,16.02991,0.7775,0.0,0.0,0.45
426,16.831291,16.055637,0.7725,0.0,0.0,0.4475
427,17.02752,16.287048,0.76875,0.0,0.0,0.44625
428,17.02001,16.80182,0.765,0.0,0.0,0.44375
429,17.02001,17.439993,0.76125,0.0,0.0,0.44125
430,17.02001,17.925394,0.7575,0.0,0.0,0.43875
431,16.97502,18.041296,0.75375,0.0,0.0,0.4375
432,16.97502,18.041296,0.75,0.0,0.0,0.435
433,17.020016,17.697174,0.74625,0.0,0.0,0.4325
434,17.020016,17.188501,0.7425,0.0,0.0,0.43
435,17.020016,16.709505,0.73875,0.0,0.0,0.42875
436,17.020016,16.395664,0.735,0.0,0.0,0.42625
437,17.020004,16.346071,0.73125,0.0,0.0,0.42375
438,17.019047,16.322702,0.7275,0.0,0.0,0.4225
439,17.005705,16.251554,0.725,0.0,0.0,0.42
440,16.938644,16.12887,0.72125,0.0,0.0,0.4175
441,16.421751,16.02998,0.7175,0.0,0.0,0.41625
442,15.92383,16.14536,0.71375,0.0,0.0,0.41375
443,15.556959,16.179972,0.95,0.0,0.0,0.41125
444,15.556959,16.179972,0.945,0.0,0.0,0.41
445,15.556959,16.179972,0.94,0.0,0.0,0.4075
446,15.556959,16.179972,0.93625,0.0,0.0,0.405
447,15.296972,16.179972,0.93125,0.0,0.0,0.40375
448,15.296972,16.179972,0.92625,0.0,0.0,0.40125
449,15.296972,16.179972,0.9225,0.0,0.0,0.4
450,15.036984,16.179972,0.9175,0.0,0.0,0.3975
451,15.07186,16.698774,0.9125,0.0,0.0,0.395
452,15.106736,17.217577,0.90875,0.0,0.0,0.39375
453,15.141611,17.73638,0.90375,0.0,0.0,0.39125
454,15.176487,18.255182,0.89875,0.0,0.0,0.39
455,15.179994,18.644026,0.895,0.0,0.0,0.3875
456,15.179994,18.901995,0.89,0.0,0.0,0.38625
457,14.834038,19.081993,0.88625,0.0,0.0,0.38375
458,14.488083,19.261993,0.88125,0.0,0.0,0.38125
459,14.026809,19.501991,0.8775,0.0,0.0,0.38
460,13.817075,19.65563,0.8725,0.0,0.0,0.3775
461,13.619459,19.991835,0.86875,0.0,0.0,0.37625
462,13.35597,20.440105,0.86375,0.0,0.0,0.37375
463,13.158354,20.776308,0.86,0.0,0.0,0.3725
464,12.963651,21.16582,0.855,0.0,0.0,0.37
465,12.963651,21.16582,0.85125,0.0,0.0,0.36875
466,12.963651,21.16582,0.84625,0.0,0.0,0.36625
467,13.223638,21.16582,0.8425,0.0,0.0,0.365
468,13.166524,21.521734,0.83875,0.0,0.0,0.36375
469,13.179991,21.910192,0.83375,0.0,0.0,0.36125
470,13.179991,22.422346,0.83,0.0,0.0,0.36
471,13.191157,22.630827,0.82625,0.0,0.0,0.3575
472,13.402208,22.81896,0.82125,0.0,0.0,0.35625
473,13.789727,22.862713,0.8175,0.0,0.0,0.35375
474,14.306418,22.921047,0.81375,0.0,0.0,0.3525
475,14.82311,22.979383,0.81,0.0,0.0,0.35125
476,15.081455,23.00855,0.805,0.0,0.0,0.34875
477,15.081455,23.00855,0.80125,0.0,0.0,0.3475
478,15.081455,23.00855,0.7975,0.0,0.0,0.345
479,15.341442,23.00855,0.79375,0.0,0.0,0.34375
480,15.481695,23.509253,0.79,0.0,0.0,0.3425
481,15.5868845,23.884779,0.785,0.0,0.0,0.34
482,15.732207,24.286053,0.78125,0.0,0.0,0.33875
483,15.7584715,24.79049,0.7775,0.0,0.0,0.3375
484,15.757202,25.180395,0.77375,0.0,0.0,0.335
485,15.757201,25.700214,0.77,0.0,0.0,0.33375
486,15.757201,26.089943,0.76625,0.0,0.0,0.3325
487,15.757212,26.60703,0.7625,0.0,0.0,0.33
488,15.757212,26.60703,0.75875,0.0,0.0,0.32875
489,15.757212,26.60703,0.755,0.0,0.0,0.3275
490,15.757212,26.867018,0.75125,0.0,0.0,0.325
491,15.757207,27.126213,0.7475,0.0,0.0,0.32375
492,15.751872,27.456547,1.0,0.0,0.0,0.3225
493,15.751872,27.456547,0.995,0.0,0.0,0.32
494,15.751872,27.456547,0.99,0.0,0.0,0.31875
495,15.751872,27.456547,0.985,0.0,0.0,0.3175
496,15.751872,27.716536,0.98,0.0,0.0,0.31625
497,15.751872,27.716536,0.975,0.0,0.0,0.31375
498,15.751872,27.716536,0.97,0.0,0.0,0.3125
499,15.491885,27.716536,0.965,0.0,0.0,0.31125
500,15.671514,27.571617,0.96125,0.0,0.0,0.31
501,15.757211,27.11767,0.95625,0.0,0.0,0.3075
502,15.849608,26.738792,0.95125,0.0,0.0,0.30625
503,15.972805,26.233624,0.94625,0.0,0.0,0.305
504,16.065203,25.854748,0.94125,0.0,0.0,0.30375
505,16.1576,25.47587,0.9375,0.0,0.0,0.30125
506,16.307014,25.115648,0.9325,0.0,0.0,0.3
507,16.45643,24.755426,0.9275,0.0,0.0,0.29875
508,16.605846,24.395205,0.9225,0.0,0.0,0.2975
509,16.458479,24.181019,0.91875,0.0,0.0,0.29625
510,16.237427,23.85974,0.91375,0.0,0.0,0.295
511,16.04745,23.682251,0.90875,0.0,0.0,0.2925
512,15.667494,23.327276,0.905,0.0,0.0,0.29125
513,15.279352,23.289446,0.9,0.0,0.0,0.29
514,14.76183,23.239006,0.89625,0.0,0.0,0.28875
515,14.37369,23.201176,0.89125,0.0,0.0,0.2875
516,13.856168,23.150736,0.8875,0.0,0.0,0.28625
517,13.468026,23.112906,0.8825,0.0,0.0,0.28375
518,12.950504,23.062466,0.8775,0.0,0.0,0.2825
519,13.020017,22.74738,0.87375,0.0,0.0,0.28125
520,13.020017,22.365377,0.86875,0.0,0.0,0.28
521,13.020017,21.757097,0.865,0.0,0.0,0.27875
522,12.970088,21.163465,0.86125,0.0,0.0,0.2775
523,12.774627,20.681635,0.85625,0.0,0.0,0.27625
524,12.580583,20.199224,0.8525,0.0,0.0,0.275
525,12.237582,19.822964,0.8475,0.0,0.0,0.2725
526,11.844931,19.482086,0.84375,0.0,0.0,0.27125
527,11.571427,19.204092,0.84,0.0,0.0,0.27
528,11.206756,18.833433,0.835,0.0,0.0,0.26875
529,10.933251,18.55544,0.83125,0.0,0.0,0.2675
530,10.841653,18.463202,0.8275,0.0,0.0,0.26625
531,10.713292,18.248816,0.8225,0.0,0.0,0.265
532,10.377676,18.17999,0.81875,0.0,0.0,0.26375
533,10.376664,18.17999,0.815,0.0,0.0,0.2625
534,10.695004,18.230297,0.81,0.0,0.0,0.26125
535,10.82928,18.51611,0.80625,0.0,0.0,0.26
536,10.820004,18.905706,0.8025,0.0,0.0,0.25875
537,10.820004,18.905706,0.79875,0.0,0.0,0.2575
538,10.986503,19.258358,0.795,0.0,0.0,0.25625
539,11.153001,19.61101,0.79,0.0,0.0,0.255
540,11.472015,19.83532,0.78625,0.0,0.0,0.25375
541,11.709094,20.144962,0.7825,0.0,0.0,0.2525
542,12.0252,20.557817,0.77875,0.0,0.0,0.25125
543,12.276485,20.856047,0.775,0.0,0.0,0.25
544,12.444009,21.029922,0.77125,0.0,0.0,0.24875
545,12.653879,21.029924,0.7675,0.0,0.0,0.2475
546,12.6980915,21.029924,0.76375,0.0,0.0,0.24625
547,12.704148,21.02994,0.76,0.0,0.0,0.245
548,12.721792,21.030577,0.75625,0.0,0.0,0.24375
549,12.462292,21.025621,0.7525,0.0,0.0,0.2425
550,12.50855,21.029902,0.74875,0.0,0.0,0.24125
551,12.557422,21.029902,0.745,0.0,0.0,0.24
552,12.595021,21.029902,0.74125,0.0,0.0,0.23875
553,12.623961,21.029902,0.7375,0.0,0.0,0.2375
554,12.641202,21.029902,0.73375,0.0,0.0,0.23625
555,12.906202,21.029902,0.73,0.0,0.0,0.235
556,13.028844,21.39775,0.72625,0.0,0.0,0.23375
557,13.020019,21.77972,0.7225,0.0,0.0,0.2325
558,13.020019,22.279533,0.71875,0.0,0.0,0.23125
559,13.020019,22.73567,0.715,0.0,0.0,0.23
560,13.319353,22.98564,0.71125,0.0,0.0,0.22875
561,13.767861,23.243525,0.70875,0.0,0.0,0.22875
562,14.1165905,23.418087,0.705,0.0,0.0,0.2275
563,14.563637,23.682804,0.70125,0.0,0.0,0.22625
564,15.004706,23.958178,0.6975,0.0,0.0,0.225
565,15.364979,24.107471,0.69375,0.0,0.0,0.22375
566,15.573083,24.132639,0.69125,0.0,0.0,0.2225
567,15.740742,24.304073,0.6875,0.0,0.0,0.22125
568,15.763284,24.683872,0.68375,0.0,0.0,0.22
569,15.757202,25.203732,0.68,0.0,0.0,0.21875
570,15.757202,25.593597,0.6775,0.0,0.0,0.2175
571,15.757202,25.983372,0.67375,0.0,0.0,0.2175
572,15.766502,26.500315,0.67,0.0,0.0,0.21625
573,15.757205,26.889757,0.6675,0.0,0.0,0.215
574,15.757205,27.148869,0.66375,0.0,0.0,0.21375
575,15.757205,27.374971,0.66,0.0,0.0,0.2125
576,15.6413355,27.601145,0.6575,0.0,0.0,0.21125
577,15.279506,27.702017,0.65375,0.0,0.0,0.21
578,14.767327,27.791697,0.65,0.0,0.0,0.21
579,14.383319,27.859682,0.6475,0.0,0.0,0.20875
580,13.9993105,27.92767,0.64375,0.0,0.0,0.2075
581,13.487299,28.018318,0.64125,0.0,0.0,0.20625
582,13.10329,28.086304,0.6375,0.0,0.0,0.205
583,12.713458,28.097075,0.635,0.0,0.0,0.20375
584,12.3236265,28.107847,0.63125,0.0,0.0,0.20375
585,12.583023,28.125355,0.62875,0.0,0.0,0.2025
586,12.583023,28.125355,0.625,0.0,0.0,0.20125
587,12.583023,28.125355,0.6225,0.0,0.0,0.2
588,12.323036,28.125355,0.61875,0.0,0.0,0.19875
589,11.933086,28.130264,0.61625,0.0,0.0,0.19875
590,11.413154,28.136812,0.6125,0.0,0.0,0.1975
591,11.071681,27.948448,0.61,0.0,0.0,0.19625
592,10.616384,27.697294,0.60625,0.0,0.0,0.195
593,10.410176,27.645166,0.60375,0.0,0.0,0.195
594,10.228513,27.42722,0.6,0.0,0.0,0.19375
595,10.23023,27.16901,0.5975,0.0,0.0,0.1925
596,10.23023,27.16901,0.595,0.0,0.0,0.19125
597,10.23023,27.16901,0.59125,0.0,0.0,0.19
598,10.23023,26.909023,0.58875,0.0,0.0,0.19
599,10.230238,26.519073,0.58625,0.0,0.0,0.18875
600,10.230238,25.99954,0.5825,0.0,0.0,0.1875
601,10.230238,25.609638,0.58,0.0,0.0,0.18625
602,10.230236,25.090046,0.5775,0.0,0.0,0.18625
603,10.230236,24.700592,0.57375,0.0,0.0,0.185
604,10.230236,24.35968,0.57125,0.0,0.0,0.18375
605,10.5257845,23.947042,0.56875,0.0,0.0,0.1825
606,10.775122,23.647182,0.565,0.0,0.0,0.1825
607,11.024458,23.347322,0.5625,0.0,0.0,0.18125
608,11.10757,23.247368,0.56,0.0,0.0,0.18
609,11.10757,23.247368,0.5575,0.0,0.0,0.18
610,10.727586,23.3351,0.55375,0.0,0.0,0.17875
611,10.347602,23.42283,0.55125,0.0,0.0,0.1775
612,10.101526,23.725372,0.54875,0.0,0.0,0.17625
613,9.773425,24.128761,0.54625,0.0,0.0,0.17625
614,9.527349,24.431303,0.54375,0.0,0.0,0.175
615,9.338678,24.907267,0.54125,0.0,0.0,0.17375
616,9.228908,25.281479,0.5375,0.0,0.0,0.17375
617,9.082546,25.78043,0.535,0.0,0.0,0.1725
618,8.972775,26.154642,0.5325,0.0,0.0,0.17125
619,8.826414,26.653591,0.53,0.0,0.0,0.17125
620,8.820006,27.042412,0.5275,0.0,0.0,0.17
621,8.9598875,27.29379,0.525,0.0,0.0,0.16875
622,8.970042,27.625969,0.5225,0.0,0.0,0.16875
623,8.778944,28.041088,0.52,0.0,0.0,0.1675
624,8.397126,28.117275,0.51625,0.0,0.0,0.16625
625,7.8882174,28.179981,0.51375,0.0,0.0,0.16625
626,7.634131,28.179983,0.51125,0.0,0.0,0.165
627,7.4341903,28.179983,0.50875,0.0,0.0,0.16375
628,7.2715797,28.264519,0.50625,0.0,0.0,0.16375
629,7.1799884,28.572832,0.50375,0.0,0.0,0.1625
630,7.1799884,28.957651,0.50125,0.0,0.0,0.16125
631,7.1799884,28.957651,0.49875,0.0,0.0,0.16125
632,7.1799884,28.957651,0.49625,0.0,0.0,0.16
633,6.9200015,28.957651,0.49375,0.0,0.0,0.15875
634,6.563872,28.798729,0.49125,0.0,0.0,0.15875
635,6.089033,28.58683,0.48875,0.0,0.0,0.1575
636,5.793476,28.365969,0.48625,0.0,0.0,0.15625
637,6.1732388,28.010788,0.48375,0.0,0.0,0.15625
638,6.194092,27.882477,0.4825,0.0,0.0,0.155
639,6.15945,27.514917,0.48,0.0,0.0,0.155
640,6.1799874,27.12862,0.4775,0.0,0.0,0.15375
641,6.1799874,27.12862,0.475,0.0,0.0,0.1525
642,6.1799874,27.12862,0.4725,0.0,0.0,0.1525
643,6.1799874,27.12862,0.47,0.0,0.0,0.15125
644,5.973367,27.414202,0.4675,0.0,0.0,0.15125
645,5.9700727,27.578037,0.465,0.0,0.0,0.15
646,5.9700727,27.670946,0.4625,0.0,0.0,0.14875
647,5.9700727,27.696396,0.46125,0.0,0.0,0.14875
648,5.968412,27.73559,0.45875,0.0,0.0,0.1475
649,5.9530635,27.807692,0.45625,0.0,0.0,0.1475
650,5.864853,27.94662,0.45375,0.0,0.0,0.14625
651,5.4319854,28.02002,0.45125,0.0,0.0,0.145
652,5.0567126,28.02002,0.44875,0.0,0.0,0.145
653,4.7087893,28.02002,0.4475,0.0,0.0,0.14375
654,4.402853,28.02002,0.445,0.0,0.0,0.14375
655,4.3606234,28.0201,0.4425,0.0,0.0,0.1425
656,4.360424,28.0201,0.44,0.0,0.0,0.14125
657,4.100437,28.0201,0.43875,0.0,0.0,0.14125
658,3.929293,27.943401,0.43625,0.0,0.0,0.14
659,3.8245063,27.629725,0.43375,0.0,0.0,0.14
660,3.8352497,27.109863,0.43125,0.0,0.0,0.13875
661,3.8352497,27.109863,0.43,0.0,0.0,0.13875
662,3.8554564,26.720406,0.4275,0.0,0.0,0.1375
663,3.875663,26.33095,0.425,0.0,0.0,0.1375
664,3.9026053,25.811674,0.42375,0.0,0.0,0.13625
665,3.922812,25.422216,0.42125,0.0,0.0,0.13625
666,3.9430187,25.03276,0.41875,0.0,0.0,0.135
667,3.969961,24.513485,0.41625,0.0,0.0,0.13375
668,3.9918127,24.124117,0.415,0.0,0.0,0.13375
669,4.020948,23.60496,0.4125,0.0,0.0,0.1325
670,4.0428,23.215591,0.41125,0.0,0.0,0.1325
671,4.0646515,22.826223,0.40875,0.0,0.0,0.13125
672,4.0937796,22.307682,0.40625,0.0,0.0,0.13125
673,4.1313906,21.658804,0.405,0.0,0.0,0.13
674,4.1614795,21.139702,0.4025,0.0,0.0,0.13
675,4.1799946,20.620623,0.4,0.0,0.0,0.12875
676,4.1799946,20.231802,0.39875,0.0,0.0,0.12875
677,4.1799946,19.717329,0.39625,0.0,0.0,0.1275
678,3.9658103,19.39143,0.395,0.0,0.0,0.1275
679,3.8767648,19.011751,0.3925,0.0,0.0,0.12625
680,3.7580373,18.505514,0.39125,0.0,0.0,0.12625
681,3.6689916,18.125835,0.38875,0.0,0.0,0.125
682,3.5502641,17.619598,0.38625,0.0,0.0,0.125
683,3.8557067,17.198792,0.0,1.0,0.0,0.12375
684,3.8557067,17.198792,0.0,0.995,0.0,0.12375
685,3.731992,17.238703,0.0,0.99,0.0,0.1225
686,3.731992,17.238703,0.0,0.985,0.0,0.1225
687,3.731992,17.238703,0.0,0.98,0.0,0.12125
688,3.472005,17.238703,0.0,0.975,0.0,0.12125
689,3.472005,17.238703,0.0,0.97,0.0,0.12
690,3.091662,17.324865,0.0,0.965,0.0,0.12
691,2.8420744,17.310963,0.0,0.96125,0.0,0.11875
692,2.5660925,17.173574,0.0,0.95625,0.0,0.11875
693,1.9175761,17.179996,0.0,0.95125,1.0,0.1175
694,1.658893,17.179996,0.0,0.94625,0.995,0.1175
695,1.3992255,17.179996,0.0,0.94125,0.99,0.11625